98 / 100 (7923): -41.27, -11.73, 30.89, -59.24, -14.19, 28.99, 36.76, 8.55, 1.01, 35.05
99 / 100 (7929): -38.82, -10.65, 21.16, -57.16, -13.41, 30.33, 37.52, 17.36, 5.18, 42.77
99 / 100 (7903): -57.12, -6.25, 28.99, -32.68, -6.66, 36.35, 45.48, 2.32, 9.87, 35.40
93 / 100 (7682): -44.51, 3.06, 46.39, -55.25, -20.57, 15.90, 12.12, -8.88, 8.73, 42.74
98 / 100 (7911): -34.12, -9.04, 38.14, -55.62, -7.15, 37.46, 24.79, 12.90, 2.44, 44.33
89 / 100 (7567): -31.97, 3.43, 49.40, -68.84, -22.95, 3.62, 10.15, -10.18, 2.58, 32.15
96 / 100 (7824): -18.42, -8.32, 39.97, -56.69, -5.76, 40.81, 32.63, 17.21, 4.71, 41.20
82 / 100 (7521): -32.41, -17.97, 25.18, -31.72, -12.03, 25.03, 57.18, 25.01, 4.62, 47.95
99 / 100 (7985): -29.86, -9.88, 46.23, -49.09, -12.07, 28.20, 44.67, 4.94, 1.30, 38.75
85 / 100 (7610): -53.67, -11.28, 33.13, -22.45, -14.12, 17.35, 51.18, 7.92, 19.00, 42.98
87 / 100 (7648): -43.06, -3.76, 24.22, -34.93, -17.19, 30.98, 58.58, 15.45, 11.72, 35.52
97 / 100 (7868): -49.91, -8.67, 52.26, -51.78, -5.27, 24.70, 31.48, -3.42, 0.72, 19.49
91 / 100 (7664): -45.04, 4.89, 55.50, -55.21, -18.67, 14.37, 7.73, -10.74, 12.74, 30.44
90 / 100 (7759): -6.16, -13.88, 13.96, -30.64, -6.13, 39.41, 70.85, 23.82, 3.89, 37.97
99 / 100 (7919): -37.32, -2.34, 22.30, -49.51, -11.79, 30.11, 45.18, 19.89, -0.87, 46.58
97 / 100 (7877): -38.27, -3.65, 34.63, -61.00, -19.03, 19.94, 33.30, 3.71, 5.08, 41.15
97 / 100 (7883): -37.98, -5.92, 45.84, -50.77, -14.34, 27.95, 30.29, -0.88, 4.00, 43.84
95 / 100 (7872): -32.33, -0.59, 54.55, -57.24, -20.48, 6.24, 2.42, -11.67, -7.70, 45.20
83 / 100 (7576): -38.95, -13.07, 48.15, -24.41, -2.12, 47.88, 23.71, -5.61, 14.28, 48.00
98 / 100 (7969): -57.33, -7.78, 31.38, -42.71, -13.48, 22.30, 40.23, 7.46, 2.94, 38.50
93 / 100 (7853): -12.59, -6.50, 54.64, -50.14, -12.61, 21.37, 43.98, -1.55, -3.23, 41.68
96 / 100 (7791): -12.03, -10.48, 34.89, -53.58, -12.15, 38.06, 47.91, 6.34, 6.33, 41.05
100 / 100 (7974): -51.31, -6.56, 40.35, -45.00, -11.32, 34.68, 40.88, 0.78, 7.49, 24.76
99 / 100 (7928): -51.14, -1.23, 50.09, -44.20, -14.98, 25.42, 32.21, -5.10, 8.43, 30.26
91 / 100 (7770): -38.26, -3.65, 46.57, -53.82, -16.77, 22.90, 29.31, 0.17, 5.11, 42.04
93 / 100 (7782): -31.52, -11.76, 26.92, -39.05, -10.63, 42.04, 46.21, 14.11, 7.23, 48.50
98 / 100 (7883): -34.90, -3.96, 32.98, -53.91, -15.37, 21.79, 21.77, -0.04, 2.80, 59.82
94 / 100 (7816): -19.64, -4.53, 43.40, -35.11, -9.75, 21.65, 42.78, -0.78, 0.98, 63.89
91 / 100 (7405): -51.23, 0.72, 60.60, -48.43, -14.09, 26.92, 5.76, -17.40, 9.92, -0.88
98 / 100 (7908): -42.18, -0.60, 51.48, -53.87, -16.76, 21.62, 19.50, -5.84, 8.45, 37.88
93 / 100 (7746): -55.86, -11.36, 33.13, -44.90, -15.27, 18.30, 39.97, 9.65, 12.26, 35.03
100 / 100 (7962): -39.22, -8.30, 36.73, -51.17, -9.95, 32.44, 37.58, 12.67, 3.93, 41.06
97 / 100 (7910): -50.79, -9.60, 42.77, -39.52, -15.64, 20.23, 28.89, 1.60, 13.03, 47.70
84 / 100 (7387): -35.74, 5.74, 46.07, -68.49, -25.98, 8.51, 14.60, -2.40, -3.05, 30.02
96 / 100 (7903): -29.92, -10.19, 39.44, -54.76, -17.12, 18.38, 43.31, 9.99, 6.69, 42.36
95 / 100 (7841): -22.58, -8.39, 40.16, -51.42, -15.59, 26.51, 42.48, 6.95, -1.98, 48.58
95 / 100 (7849): -22.03, -9.84, 28.76, -52.01, -10.37, 39.89, 43.38, 11.26, 3.66, 46.53
92 / 100 (7641): -37.58, -5.95, 39.91, -60.41, -17.88, 19.35, 21.16, 3.06, -1.30, 46.44
93 / 100 (7894): -46.24, -14.56, 31.29, -36.04, -10.92, 27.42, 45.77, 11.17, 12.99, 45.96
99 / 100 (7905): -53.74, -0.80, 44.16, -45.97, -13.20, 26.81, 28.25, -4.32, 11.85, 34.62
97 / 100 (7824): -26.70, -4.67, 49.70, -59.88, -13.81, 24.67, 18.37, 2.87, -1.20, 45.42
99 / 100 (7899): -29.35, -3.99, 30.94, -81.08, -15.53, 20.21, 15.68, -2.18, 3.05, 26.13
94 / 100 (7736): -33.88, -3.35, 36.28, -61.70, -19.98, 25.40, 33.33, 5.69, 2.87, 39.01
93 / 100 (7825): -42.96, -4.03, 34.66, -58.04, -17.48, 23.98, 25.83, 4.59, 7.15, 44.14
100 / 100 (7957): -23.00, -12.94, 21.63, -34.57, -3.50, 42.05, 57.11, 16.47, 13.32, 46.37
98 / 100 (7894): -41.09, -7.43, 48.11, -47.83, -7.67, 30.57, 33.07, -4.04, 3.44, 39.23
96 / 100 (7905): -33.41, -4.18, 22.89, -62.66, -17.90, 28.72, 43.60, 11.79, 7.37, 34.30
98 / 100 (7954): -23.32, -12.71, 39.73, -38.13, -7.22, 33.79, 59.18, 12.68, 3.89, 37.28
88 / 100 (7780): -9.07, -13.21, 37.94, -22.19, -8.66, 52.12, 66.07, 25.24, 3.52, 2.32
94 / 100 (7804): -21.87, -6.18, 36.40, -57.27, -16.70, 25.15, 47.30, 8.14, 3.75, 40.61
99 / 100 (8011): -46.81, -13.18, 22.42, -41.63, -18.57, 24.68, 42.12, 21.49, 11.91, 45.48
97 / 100 (7916): -41.29, -10.04, 27.90, -35.95, -5.66, 20.31, 38.22, 7.19, 8.57, 63.98
95 / 100 (7728): -34.60, -5.91, 46.69, -48.48, -11.45, 27.47, 37.58, 16.93, 1.96, 40.60
90 / 100 (7708): -44.82, -13.72, 36.44, -46.84, -21.03, 25.80, 31.36, 8.59, 9.58, 44.99
83 / 100 (7429): -15.68, -10.67, 11.14, -47.50, -16.25, 36.51, 56.47, -10.01, 19.68, 44.57
94 / 100 (7810): -72.50, 5.02, 38.01, -46.69, -9.37, 11.14, 10.14, -2.12, 16.63, 22.31
99 / 100 (7972): -33.69, -9.77, 38.09, -36.31, -10.55, 25.06, 45.20, 5.33, 7.16, 56.02
95 / 100 (7844): -52.79, -4.70, 31.88, -41.63, -15.75, 36.22, 36.91, 5.10, 6.30, 38.14
98 / 100 (7903): -32.27, -10.16, 35.84, -55.87, -15.03, 28.01, 39.98, 7.83, -0.48, 42.17
98 / 100 (7862): -34.66, -7.05, 24.74, -44.61, -11.29, 36.25, 45.98, 17.13, 3.17, 47.83
97 / 100 (7853): -29.30, -12.35, 24.43, -40.89, -7.63, 37.18, 56.47, 19.87, 5.99, 40.74
97 / 100 (7883): -41.54, -9.93, 38.47, -54.01, -19.62, 22.77, 26.49, 5.88, 4.19, 46.07
90 / 100 (7626): -33.39, -8.67, 33.51, -47.29, -17.09, 34.18, 33.99, 9.22, 6.52, 52.04
96 / 100 (7872): -24.22, -13.20, 28.73, -39.61, -7.49, 35.10, 61.47, 16.49, 2.28, 38.73
97 / 100 (7872): -56.22, -3.57, 37.09, -39.88, -10.07, 32.03, 37.38, -1.01, 8.59, 35.51
99 / 100 (7915): -41.38, -1.77, 46.93, -67.65, -15.37, 24.31, 16.69, -9.89, 10.91, 13.54
98 / 100 (7902): -45.17, -3.60, 45.79, -52.95, -16.65, 22.79, 27.19, -1.11, 2.25, 38.79
95 / 100 (7883): -14.73, -10.70, 30.14, -51.25, -11.01, 33.71, 55.35, 12.86, 3.52, 40.43
90 / 100 (7660): -24.45, -13.40, 25.88, -42.87, -11.42, 29.92, 59.74, 18.55, 7.16, 41.55
95 / 100 (7781): -57.79, -7.63, 32.53, -43.34, -16.46, 18.03, 28.97, 14.11, 6.84, 44.55
95 / 100 (7816): -34.50, -7.20, 38.69, -46.83, -10.71, 33.77, 40.66, 5.67, 11.54, 44.65
99 / 100 (7933): -29.74, -2.64, 82.68, -34.31, -7.38, 15.62, 12.65, -7.18, 2.53, 24.07
98 / 100 (7899): -39.22, -8.30, 36.73, -51.17, -9.95, 32.44, 37.58, 12.67, 3.93, 41.06
88 / 100 (7524): -47.75, -4.86, 32.21, -66.28, -15.42, 9.47, 30.05, 2.82, 3.25, 31.89
99 / 100 (7902): -30.01, -11.63, 22.27, -50.21, -6.73, 38.81, 52.03, 14.38, 8.62, 37.52
99 / 100 (7990): -42.05, -11.78, 43.88, -50.33, -10.50, 28.71, 49.04, 7.16, 6.37, 14.25
98 / 100 (7896): -50.87, -7.81, 38.39, -41.72, -12.27, 27.59, 37.65, 3.48, 10.81, 40.98
91 / 100 (7659): -47.50, 0.51, 42.74, -52.02, -20.04, 23.55, 26.28, -1.86, 13.15, 37.25
97 / 100 (7870): -44.89, -3.37, 46.04, -47.86, -12.51, 27.51, 33.32, 6.27, 7.06, 38.09
97 / 100 (7932): -38.42, -9.72, 33.64, -46.65, -6.53, 29.43, 32.10, 10.23, 5.61, 55.19
99 / 100 (7891): -46.29, -6.11, 36.67, -52.16, -14.61, 28.69, 35.88, 6.31, 7.00, 36.63
96 / 100 (7866): 0.55, -11.26, 38.91, -47.91, -9.21, 35.53, 51.90, 13.60, 8.44, 42.03
99 / 100 (7930): -40.92, -7.37, 27.90, -57.66, -15.45, 27.21, 31.75, 11.03, 12.94, 43.50
93 / 100 (7693): -46.73, -6.47, 47.37, -46.95, -16.29, 21.04, 24.33, -2.13, 13.06, 43.02
99 / 100 (7958): -51.86, -4.22, 57.77, -51.46, -9.79, 26.45, 19.50, 2.43, 5.31, 9.87
97 / 100 (7863): -38.51, -5.23, 45.67, -58.98, -19.43, 15.43, 14.42, -3.65, -0.32, 45.71
99 / 100 (7948): -50.98, -3.71, 10.82, -59.06, -17.25, 25.76, 27.56, -0.77, 5.99, 45.00
96 / 100 (7873): -46.94, -9.54, 28.10, -46.31, -13.87, 43.01, 33.45, 8.82, 10.29, 37.76
85 / 100 (7758): -24.17, -14.65, 30.78, -48.23, -12.45, 19.10, 69.73, 19.95, 4.57, 11.25
92 / 100 (7670): -25.21, 0.34, 45.55, -42.86, -11.10, 25.37, 44.44, 2.14, 1.16, 52.01
93 / 100 (7706): -48.06, -8.91, -2.45, -57.78, -15.07, 23.77, 48.54, -0.94, 9.13, 32.16
99 / 100 (7918): -44.24, -5.84, 29.21, -35.72, -10.10, 23.21, 33.03, 3.35, 4.25, 64.17
98 / 100 (7922): -44.08, -9.97, -8.62, -49.22, -12.14, 43.49, 51.63, 6.11, 11.07, 24.43
100 / 100 (7940): -43.10, -9.46, 41.07, -48.30, -11.57, 29.29, 27.25, 7.36, 7.85, 46.72
99 / 100 (7962): -25.94, -12.39, 22.38, -55.98, -6.41, 33.77, 50.81, 17.89, 5.95, 37.69
87 / 100 (7555): -15.77, -0.69, 28.68, -92.30, -8.14, 4.45, 4.62, -7.51, -0.73, 15.62
100 / 100 (7948): -33.89, -6.67, 49.57, -58.82, -11.38, 23.15, 25.58, -1.09, -1.51, 39.58
96 / 100 (7865): -28.64, -7.53, 45.05, -57.96, -15.65, 21.75, 31.26, 6.52, 5.23, 44.38
100 / 100 (8031): -40.36, -7.66, 55.45, -50.38, -8.69, 26.87, 43.01, -2.44, 0.99, 6.67
97 / 100 (7866): -53.64, -11.44, 28.80, -43.96, -12.41, 23.62, 39.10, 7.58, 12.59, 42.12
98 / 100 (7896): -33.63, -6.14, 63.65, -47.34, -7.66, 27.93, 19.70, 3.00, 2.62, 36.00
97 / 100 (7871): -48.12, -5.99, 37.23, -45.93, -10.10, 32.51, 37.81, 5.89, 6.31, 38.62
97 / 100 (7931): -38.32, -7.18, 46.25, -42.40, -11.42, 30.50, 47.08, 3.92, 6.34, 34.79
99 / 100 (7961): -36.50, -4.02, 38.67, -63.96, -17.53, 16.24, 15.49, -7.00, -5.06, 46.70
90 / 100 (7660): -81.29, -2.36, 28.24, -29.80, -7.67, 20.22, 24.01, 1.79, 5.31, 25.00
99 / 100 (7908): -24.72, -13.75, 21.84, -38.31, -4.07, 41.14, 58.55, 16.63, 8.25, 42.12
99 / 100 (7967): -31.90, -14.87, 28.07, -42.75, -8.25, 37.01, 52.57, 17.59, 9.01, 39.41
96 / 100 (8001): -35.35, -11.87, 43.21, -50.47, -9.70, 25.72, 54.68, 14.33, 4.42, 14.98
98 / 100 (7933): -41.20, -6.49, 39.39, -46.75, -9.41, 28.17, 37.62, 7.25, 6.26, 46.18
95 / 100 (7841): -25.83, -20.38, 46.95, -53.28, -10.66, 25.30, 36.60, 4.96, 0.26, 41.90
99 / 100 (7922): -33.39, -12.46, 28.67, -45.62, -2.09, 35.74, 45.11, 13.86, 5.32, 47.85
92 / 100 (7718): -31.66, -3.46, 35.49, -54.02, -12.64, 38.23, 31.48, 11.30, -1.02, 45.46
100 / 100 (7989): -41.85, -5.48, 36.97, -65.25, -13.91, 28.48, 29.38, -0.72, 5.47, 26.37
97 / 100 (7930): -30.96, -3.79, 37.89, -31.05, -8.62, 32.82, 56.65, 12.56, 3.88, 45.76
99 / 100 (7960): -40.09, -12.50, 33.64, -42.26, -10.54, 31.23, 45.94, 9.48, 8.38, 44.30
98 / 100 (7986): -36.42, -4.67, 38.45, -45.42, -10.52, 23.07, 51.51, 2.00, 6.35, 42.07
97 / 100 (7892): -13.47, -8.24, 45.76, -55.67, -11.89, 31.11, 36.35, 8.52, 3.75, 45.17
98 / 100 (7861): -41.56, -7.14, 35.93, -62.00, -11.06, 24.28, 27.89, 8.14, 2.89, 39.01
99 / 100 (7887): -38.72, -5.17, 34.61, -68.21, -15.43, 25.03, 26.39, 2.11, 5.14, 32.12
97 / 100 (7893): -56.83, -10.04, 9.37, -53.61, -16.35, 29.45, 35.54, 13.82, 9.93, 31.95
99 / 100 (7918): -47.02, -7.26, 47.61, -51.08, -8.50, 29.09, 26.86, 6.59, 5.69, 33.83
99 / 100 (7972): -32.31, -10.20, 40.60, -49.15, -8.78, 29.35, 46.36, 9.94, 2.85, 39.91
93 / 100 (7854): -47.01, -9.76, 29.78, -47.31, -16.76, 26.93, 39.40, 14.09, 9.57, 41.49
98 / 100 (7911): -66.94, -9.66, 31.23, -39.51, -18.86, 14.70, 25.07, 6.43, 12.65, 38.58
92 / 100 (7736): -18.24, -9.38, 15.47, -79.58, -3.85, 25.73, 38.54, 12.08, 3.15, 26.27
99 / 100 (7918): -42.39, -7.97, 6.74, -54.08, -11.79, 36.17, 37.55, 1.39, 10.71, 46.85
97 / 100 (7870): -61.96, -9.13, 28.56, -46.31, -16.18, 21.38, 30.07, 12.39, 8.06, 35.71
97 / 100 (7821): -42.98, -5.39, 37.00, -52.87, -14.01, 27.41, 32.59, 8.68, 14.26, 40.88
97 / 100 (7937): -31.44, -12.44, 20.76, -34.58, -7.19, 32.53, 53.98, 14.87, 6.78, 54.22
100 / 100 (7940): -48.41, -8.84, 32.85, -45.15, -10.12, 26.13, 36.56, 8.94, 4.32, 47.32
100 / 100 (7960): -54.88, -3.78, 40.11, -38.98, -10.98, 31.30, 39.37, -1.42, 9.27, 33.28
99 / 100 (7897): -45.08, -10.66, 32.93, -41.95, -8.73, 34.62, 43.59, 7.98, 6.61, 41.56
91 / 100 (7728): -40.59, -2.56, 47.14, -60.55, -12.93, 40.13, 17.45, -5.77, 9.29, 16.01
99 / 100 (7941): -38.47, -8.61, 48.38, -54.70, -8.19, 33.17, 35.07, 5.34, 1.76, 26.18
97 / 100 (7969): -30.46, -9.63, 24.08, -47.17, -9.96, 27.54, 50.50, 29.64, 6.95, 42.90
99 / 100 (7943): -37.42, -6.75, 29.04, -55.08, -11.37, 29.93, 46.51, 13.58, 7.18, 35.38
99 / 100 (7935): -41.05, -5.65, 48.85, -47.34, -13.71, 26.33, 39.02, -0.07, 4.92, 35.02
99 / 100 (7908): -47.07, -3.03, 52.85, -60.09, -12.69, 25.62, 18.27, -3.75, 8.18, 11.81
97 / 100 (7867): -38.81, -6.82, 41.18, -52.20, -13.86, 27.94, 36.89, 7.09, 3.30, 40.39
98 / 100 (7918): -51.65, -4.87, 37.96, -40.75, -9.70, 32.33, 39.90, 4.34, 8.57, 37.20
99 / 100 (7917): -41.20, -11.01, 39.70, -49.64, -9.02, 29.76, 41.56, 8.90, 10.49, 35.46
97 / 100 (7882): -55.77, -11.92, 31.65, -43.92, -13.89, 25.50, 43.53, 13.69, 8.73, 28.54
98 / 100 (7885): -27.44, -13.04, 36.82, -39.21, -5.47, 40.08, 52.73, 10.54, 3.69, 40.53
98 / 100 (7869): -49.88, -3.61, 51.71, -43.09, -10.13, 27.64, 29.01, -4.77, 6.45, 34.58
97 / 100 (7896): -70.04, -8.68, 25.25, -41.03, -14.72, 15.75, 30.89, 9.44, 7.37, 33.70
97 / 100 (7879): -29.80, -10.20, 31.71, -34.93, -6.95, 29.84, 44.85, 9.02, 7.36, 60.80
99 / 100 (7950): -36.90, -5.43, 72.55, -44.59, -8.46, 22.38, 21.99, -5.04, 4.10, 16.11
96 / 100 (7842): -44.78, -9.61, 36.25, -45.32, -16.46, 25.99, 41.35, 10.97, 8.59, 41.04
96 / 100 (7886): -28.33, -9.16, 33.02, -60.96, -10.35, 26.18, 44.69, 4.60, 5.17, 38.34
98 / 100 (7911): -17.80, -5.32, 82.55, -34.17, -7.41, 19.69, 27.12, 2.25, 2.42, 21.98
98 / 100 (7922): -43.64, -10.46, 30.73, -39.35, -7.27, 27.74, 41.33, 7.66, 7.67, 53.34
97 / 100 (7861): -37.88, -7.81, 38.98, -51.46, -8.33, 32.99, 31.39, 10.13, 4.38, 45.51
98 / 100 (7876): -49.61, -7.65, 29.92, -50.64, -14.60, 24.98, 36.34, 9.33, 8.00, 41.38
100 / 100 (8000): -43.24, -5.62, 44.95, -41.05, -13.01, 25.74, 39.49, 0.13, 7.95, 44.03
99 / 100 (7933): -32.28, -12.60, 34.51, -46.19, -8.56, 33.35, 49.72, 13.83, 5.96, 39.87
98 / 100 (7906): -18.81, -6.66, 63.41, -57.04, -10.35, 29.86, 35.07, -0.02, 3.52, 9.26
99 / 100 (7939): -43.42, -9.81, 33.03, -46.76, -11.06, 29.79, 44.42, 11.58, 8.21, 39.44
98 / 100 (7894): -31.82, -8.25, 64.23, -43.46, -9.42, 23.39, 30.76, 3.61, 2.96, 36.08
98 / 100 (7966): -34.68, -9.02, 36.92, -50.36, -11.69, 35.80, 50.32, 7.10, 5.77, 27.98
95 / 100 (7846): -37.13, -7.93, 41.58, -41.40, -9.72, 31.27, 53.71, 14.35, 5.21, 30.44
91 / 100 (7653): -41.13, -6.04, 60.79, -41.82, -15.76, 21.97, 25.90, 0.93, 3.60, 37.58
99 / 100 (7947): -43.67, -3.31, 63.29, -37.81, -9.47, 24.22, 26.86, -4.43, 6.10, 34.53
99 / 100 (7961): -50.14, -3.59, 43.25, -43.59, -11.79, 29.55, 36.52, 2.42, 8.21, 35.83
97 / 100 (7911): -28.39, -11.37, 29.91, -35.50, -7.04, 33.60, 51.23, 10.91, 18.93, 51.28
98 / 100 (7921): -54.10, -8.05, 57.89, -38.36, -8.29, 18.39, 26.25, 0.60, 9.66, 31.54
89 / 100 (7574): -26.13, -8.64, 22.21, -46.97, -7.97, 57.83, 44.82, 13.01, 4.22, 30.64
99 / 100 (7878): -48.87, -6.08, 43.85, -53.85, -11.67, 26.49, 28.08, 2.67, 14.14, 30.30
97 / 100 (7851): -34.69, -8.22, 43.68, -43.79, -10.03, 31.25, 47.19, 9.67, 5.57, 38.40
97 / 100 (7875): -41.32, -3.76, 43.01, -56.85, -15.27, 22.19, 24.74, -0.41, 0.98, 43.10
92 / 100 (7705): -24.19, -10.87, 35.37, -48.97, -9.97, 28.59, 52.97, 13.10, 3.83, 41.70
96 / 100 (7888): -49.72, -10.16, 21.90, -51.77, -14.92, 23.81, 43.07, 13.91, 10.25, 36.34
99 / 100 (7942): -50.26, -7.95, 44.75, -47.94, -11.41, 25.32, 42.86, 2.57, 2.02, 22.16
99 / 100 (7926): -40.93, -7.69, 35.88, -43.91, -9.68, 28.95, 47.81, 5.00, 6.51, 42.02
96 / 100 (7906): -29.69, -12.43, 41.95, -44.83, -8.56, 30.09, 57.58, 13.66, 4.20, 26.40
96 / 100 (7870): -32.96, -6.72, 58.37, -44.62, -13.67, 23.64, 34.62, 12.34, 5.20, 36.69
97 / 100 (7816): -33.38, -5.39, 45.02, -46.27, -10.29, 28.80, 42.31, 5.89, 0.16, 43.92
100 / 100 (7968): -43.03, -4.52, 47.52, -47.67, -13.13, 26.96, 36.23, 3.09, 5.99, 36.61
96 / 100 (7842): -36.33, -10.94, 45.52, -50.22, -11.40, 28.75, 47.34, 6.11, 3.88, 26.77
98 / 100 (7863): -45.53, -11.91, 25.63, -52.54, -12.83, 30.07, 41.91, 12.14, 6.52, 36.77
96 / 100 (7828): -40.59, -11.99, 30.80, -44.44, -9.29, 31.93, 45.08, 13.42, 6.74, 43.84
90 / 100 (7696): -33.47, -12.65, 37.21, -3.86, -7.58, 38.83, 64.09, 17.65, 10.16, 35.12
98 / 100 (7919): -32.48, -11.49, 35.77, -38.05, -7.12, 35.44, 45.38, 13.27, 8.63, 49.69
100 / 100 (7971): -47.74, -7.53, 24.60, -50.73, -13.76, 26.90, 44.67, 8.07, 8.34, 37.97
99 / 100 (7949): -31.89, -11.26, 37.80, -47.77, -7.16, 32.23, 45.27, 9.46, 3.33, 43.65
98 / 100 (7969): -41.86, -6.13, 44.63, -42.52, -11.48, 21.79, 23.29, 3.19, 6.02, 56.69
98 / 100 (7932): -43.00, -8.60, 41.35, -49.78, -4.43, 30.96, 47.19, 4.90, 3.95, 25.40
100 / 100 (7980): -38.67, -5.63, 48.81, -53.52, -12.32, 25.19, 31.08, 1.01, 2.26, 38.30
82 / 100 (7444): -12.53, -7.74, 46.20, -51.87, -15.67, 28.01, 45.65, 4.27, 5.67, 42.35
94 / 100 (7848): -37.56, -4.22, 43.35, -39.96, -11.04, 30.33, 47.11, 7.93, 5.01, 41.79
94 / 100 (7805): -54.04, -9.80, 25.79, -56.84, -15.90, 28.13, 9.58, 12.17, 10.30, 41.21
99 / 100 (7921): -32.85, -9.51, 58.41, -27.64, -5.49, 31.23, 46.02, 13.15, 4.91, 36.52
100 / 100 (7984): -38.21, -13.28, 41.11, -38.47, -10.49, 39.19, 57.28, 15.68, -4.04, 2.19
97 / 100 (7831): -60.56, -4.96, 39.67, -36.22, -11.48, 22.72, 34.85, 0.12, 7.01, 38.86
97 / 100 (7936): -49.64, -6.78, 40.45, -45.41, -13.72, 24.52, 39.97, 3.74, 3.96, 37.08
94 / 100 (7861): -36.33, -8.92, 45.28, -57.72, -16.92, 22.86, 41.45, 7.36, 7.30, 24.17
97 / 100 (7850): -34.76, -6.29, 20.36, -78.54, -10.15, 21.91, 30.21, 6.47, 5.94, 24.40
98 / 100 (7890): -37.64, -7.80, 60.97, -42.15, -8.92, 25.41, 30.81, 3.27, 4.95, 36.31
81 / 100 (7390): -58.25, -6.17, 40.45, -46.78, -13.70, 28.10, -8.77, 5.35, 6.04, 40.29
97 / 100 (7813): -23.48, -6.05, 40.43, -75.92, -8.20, 25.18, 29.36, 5.13, 3.01, 20.38
99 / 100 (7942): -46.08, -3.70, 43.44, -50.55, -13.62, 26.08, 30.89, 1.02, 4.65, 39.73
91 / 100 (7592): -44.21, -10.08, 45.30, -49.73, 1.53, 33.50, 38.06, 10.57, 7.56, 26.02
99 / 100 (7932): -31.76, 3.61, 27.43, -37.68, -5.49, 39.73, 50.45, 11.72, 8.55, 49.42
100 / 100 (7982): -30.73, -10.78, 23.55, -49.46, -8.51, 33.62, 52.09, 16.97, 7.90, 40.89
92 / 100 (7754): -40.63, -11.35, 33.62, -52.67, -12.67, 25.52, 50.40, 14.55, 7.54, 26.36
91 / 100 (7668): -5.88, -11.53, 29.35, -45.51, -6.06, 54.38, 47.50, 2.77, 11.03, 38.99
100 / 100 (7967): -33.65, -5.23, 38.55, -72.22, -9.88, 23.37, 25.24, 2.09, 1.16, 29.19
95 / 100 (7745): -30.45, -9.88, 37.08, -40.82, -4.56, 33.05, 48.03, 9.80, 6.84, 48.70
99 / 100 (7955): -34.72, -10.17, 32.26, -37.74, -9.28, 45.29, 42.23, 8.74, 6.50, 46.77
97 / 100 (7885): -37.25, -11.68, 31.52, -45.89, -11.29, 29.44, 52.26, 13.58, 7.21, 37.61
99 / 100 (7935): -38.13, -10.38, 43.55, -49.62, -11.56, 32.31, 45.52, 5.84, 3.24, 28.02
99 / 100 (7890): -46.55, -5.90, 41.26, -40.60, -10.46, 31.61, 46.97, 6.48, 7.33, 32.20
98 / 100 (8012): -35.14, -6.37, 65.18, -46.19, -10.41, 15.02, 34.38, -0.03, 4.53, 28.39
97 / 100 (7867): -44.29, -2.99, 44.79, -45.36, -12.89, 24.54, 42.41, -1.56, 7.48, 36.63
99 / 100 (7922): -47.48, -6.09, 38.77, -45.48, -10.56, 32.16, 38.83, 5.68, 6.66, 37.51
97 / 100 (7826): -40.21, -6.85, 27.73, -52.90, -11.02, 31.00, 48.14, 11.57, 7.78, 34.27
