8 / 10 (6234777): -41.84, -0.89, -14.02, -59.28, -14.22, 39.75, 50.75, -2.60, 10.73, 7.68
10 / 10 (6741672): -23.22, -1.75, -11.02, -74.29, -15.22, 34.59, 47.21, 11.73, -0.22, 4.72
9 / 10 (6738097): -34.32, -1.65, -24.82, -69.96, -14.33, 31.12, 44.46, 10.83, 4.69, 4.44
9 / 10 (6613979): -33.00, -1.07, -10.62, -71.64, -11.47, 35.65, 45.52, 8.96, 8.47, 6.19
10 / 10 (6768036): -65.50, -1.02, -11.75, -40.20, -13.33, 34.52, 48.13, 12.50, 8.53, 6.24
8 / 10 (5897442): -16.28, -1.74, -26.22, -73.79, -12.01, 32.00, 46.89, 11.65, 8.72, 4.60
8 / 10 (6144365): -41.67, -1.10, -12.19, -59.05, -14.16, 41.04, 50.55, 9.88, 9.33, 1.70
9 / 10 (6593669): -23.21, -1.65, -24.81, -74.27, -14.32, 31.10, 44.44, 11.72, 4.78, 4.44
8 / 10 (6100908): -30.98, -1.06, -26.89, -67.61, -15.05, 32.82, 47.24, 12.71, 5.08, 4.72
10 / 10 (6722761): -16.61, -1.87, -13.30, -80.58, -11.89, 32.50, 41.49, -2.46, 10.18, 4.75
10 / 10 (6727816): -39.38, -0.37, -10.53, -65.94, -13.69, 36.07, 47.77, 10.69, 10.10, 1.85
10 / 10 (6784390): -17.19, -1.84, -27.69, -69.65, -12.69, 33.79, 50.45, 11.30, 9.21, 4.86
9 / 10 (6555323): -23.80, -1.09, -11.34, -76.16, -14.69, 31.90, 45.57, 12.07, 5.23, 4.56
9 / 10 (6583492): -16.51, -1.86, -10.14, -80.08, -11.82, 32.30, 43.48, -3.20, 10.12, 4.72
8 / 10 (6170667): -61.65, -3.25, -10.93, -60.16, -13.58, 35.00, 30.59, 9.50, -0.21, 3.70
9 / 10 (6632478): -36.60, -1.72, -26.47, -66.55, -14.33, 32.30, 46.52, 9.65, -0.22, 4.65
9 / 10 (6597718): -16.08, -1.72, -25.90, -72.89, -8.73, 36.12, 46.32, 11.46, 9.14, 3.81
9 / 10 (6128940): -23.86, -1.77, -10.32, -76.35, -15.39, 31.98, 45.69, 9.90, -0.22, 6.84
9 / 10 (6199180): -17.89, -1.91, -10.55, -72.47, -13.20, 35.17, 52.50, -3.33, 10.53, 4.91
8 / 10 (6282586): -16.77, -1.90, -11.29, -76.02, -15.59, 32.94, 48.37, -3.27, 10.32, 4.81
8 / 10 (5844965): -16.20, -1.73, -26.09, -73.76, -11.82, 31.84, 47.54, 10.64, 8.06, 4.58
8 / 10 (6092114): -38.29, -1.09, -27.69, -61.73, -14.99, 33.80, 48.65, 12.09, 7.30, 4.68
10 / 10 (6709896): -56.32, -2.97, -6.99, -68.10, -13.97, 31.98, 27.94, 10.76, -0.19, 4.33
9 / 10 (6164773): -18.59, -1.10, -20.29, -70.45, -13.30, 39.25, 49.22, 10.39, 4.97, 2.17
8 / 10 (5981702): -32.62, -1.06, -10.50, -70.80, -11.34, 36.67, 46.88, 8.86, 5.04, 6.12
9 / 10 (6208019): -16.14, -1.72, -26.01, -73.19, -8.77, 36.27, 46.51, 11.50, -0.45, 3.83
10 / 10 (6715981): -35.00, -1.76, -25.31, -66.74, -13.71, 32.38, 48.34, 8.72, 2.68, 4.44
10 / 10 (6741663): -36.20, -2.72, -12.24, -70.30, -14.17, 34.99, 44.73, 11.11, 4.53, 4.60
8 / 10 (6075499): -14.12, -0.91, -23.20, -80.76, -12.56, 28.32, 40.68, 9.50, 4.11, 4.07
8 / 10 (5998271): -16.05, -1.71, -25.85, -72.76, -11.84, 31.55, 46.74, 11.48, 17.43, 4.67
10 / 10 (6736107): -36.55, -1.04, -26.49, -66.59, -14.31, 32.26, 46.55, 9.66, -0.22, 4.65
9 / 10 (6644361): -33.02, -1.07, -10.63, -71.67, -11.82, 35.67, 45.54, 8.97, 7.38, 6.20
8 / 10 (6104115): -16.08, -1.76, -26.60, -72.66, -14.95, 33.83, 46.39, 11.47, 8.85, 4.67
9 / 10 (6475316): -16.15, -1.72, -25.86, -72.77, -11.85, 31.56, 46.74, 11.51, 17.43, 3.83
9 / 10 (6148828): -16.88, -1.90, -26.68, -75.42, -12.08, 33.02, 44.46, -3.13, 8.24, 4.68
9 / 10 (6431430): -30.19, -1.78, -25.17, -67.42, -12.28, 35.11, 48.83, 11.14, -0.80, 3.71
10 / 10 (6764940): -23.11, -1.75, -11.01, -74.26, -15.15, 34.44, 47.19, 11.68, 5.08, 4.70
9 / 10 (6609746): -33.28, -1.08, -10.71, -71.40, -11.57, 35.95, 45.90, 9.04, 5.08, 6.17
8 / 10 (5876414): -39.52, -1.12, -28.58, -63.70, -15.47, 34.88, 42.95, 12.47, 9.09, 4.83
10 / 10 (6731886): -23.31, -1.76, -11.10, -74.58, -15.28, 33.30, 47.58, 11.77, -0.22, 4.76
8 / 10 (6231333): -34.56, -0.98, -24.52, -69.00, -13.53, 30.50, 43.85, 10.83, 16.43, 4.40
10 / 10 (6747803): -22.23, -1.78, -10.55, -76.69, -11.32, 33.13, 45.21, 11.23, 9.69, 4.52
9 / 10 (6211850): -65.57, -1.76, -11.07, -40.25, -15.30, 34.55, 48.19, 12.52, 5.10, 4.74
8 / 10 (6568583): -30.11, -1.77, -25.11, -67.24, -15.18, 34.50, 48.70, 11.11, -0.80, 4.71
10 / 10 (6759681): -37.26, -1.06, -11.24, -67.75, -14.59, 35.29, 47.34, 11.96, 4.77, 5.33
10 / 10 (6755843): -15.08, -1.61, -24.30, -79.71, -11.13, 29.65, 40.85, 8.48, 8.08, 4.08
8 / 10 (6244114): -31.24, -1.85, -10.95, -69.78, -11.74, 34.38, 50.54, 11.53, -0.83, 4.88
8 / 10 (5527010): -23.23, -1.75, -11.02, -74.24, -15.23, 34.61, 47.24, 11.89, -0.22, 4.72
8 / 10 (6021536): -35.82, -1.02, -25.96, -65.26, -14.88, 33.81, 47.73, 10.88, -0.21, 4.61
8 / 10 (6369025): -23.59, -4.47, 0.69, -75.80, -11.55, 35.15, 46.15, 11.46, 5.18, 4.61
8 / 10 (5707922): -17.21, -0.75, -10.90, -76.87, -12.31, 33.65, 46.73, 9.62, 8.40, 6.65
8 / 10 (5998971): -55.68, -1.48, -9.40, -63.00, -12.99, 29.34, 40.92, 10.09, 4.33, 4.03
9 / 10 (6477805): -31.35, -1.93, -10.53, -70.03, -12.28, 33.55, 50.72, 11.57, -0.83, 3.85
8 / 10 (6023157): -36.92, -1.05, -23.02, -67.12, -14.93, 34.96, 44.54, 11.06, 4.73, 5.28
8 / 10 (6111904): -17.11, -0.75, -10.84, -76.45, -8.68, 35.92, 46.06, 11.39, 9.09, 6.61
8 / 10 (5885903): -17.76, -0.78, -10.35, -77.75, -11.47, 34.74, 44.36, 11.39, 8.67, 4.58
8 / 10 (6383322): -16.40, -1.64, -24.79, -74.37, -8.91, 36.85, 41.68, 17.41, 9.33, 4.16
8 / 10 (5990756): -16.80, -1.79, -11.10, -74.87, -9.13, 37.26, 47.58, 11.97, 9.55, 3.99
10 / 10 (6759710): -35.86, -1.02, -10.51, -70.91, -14.04, 34.09, 45.06, 11.56, 5.02, 5.13
8 / 10 (6615563): -37.42, -1.02, -11.28, -68.03, -13.39, 34.66, 48.33, 8.73, 4.79, 5.35
8 / 10 (6122666): -35.03, -1.14, -11.28, -66.88, -13.79, 37.85, 48.32, 9.51, 8.99, 6.57
10 / 10 (6754004): -37.72, -0.76, -23.12, -67.39, -12.36, 35.10, 44.72, 0.16, 8.43, 6.68
10 / 10 (6752819): -15.65, -1.85, -9.21, -79.55, -11.74, 34.36, 42.37, 11.65, 8.39, 4.23
9 / 10 (6152392): -16.67, -1.78, -26.85, -75.91, -12.30, 33.23, 42.42, 9.50, 8.29, 4.71
8 / 10 (6200710): -22.01, -1.73, -10.44, -75.93, -15.00, 34.10, 44.76, 11.56, 9.59, 4.65
9 / 10 (6273945): -33.81, -1.30, -10.88, -73.39, -11.75, 36.53, 41.92, 9.18, 4.44, 4.13
8 / 10 (5811409): -9.97, -1.80, -27.09, -75.21, -12.41, 32.92, 45.72, 9.41, 8.22, 4.76
8 / 10 (6627271): -17.07, -0.75, -10.84, -76.27, -15.46, 35.15, 46.46, 9.54, 5.18, 4.79
8 / 10 (6076179): -23.36, -1.01, -24.33, -72.40, -13.15, 34.81, 46.01, 8.57, 4.71, 4.75
8 / 10 (6122844): -21.94, -1.75, -11.04, -74.43, -15.25, 34.65, 47.30, 11.75, 4.82, 4.73
10 / 10 (6744050): -34.46, -0.72, -21.49, -73.08, -13.93, 31.99, 41.58, 1.79, 4.42, 6.32
9 / 10 (6295419): -35.00, -1.76, -25.31, -66.74, -13.71, 32.38, 48.34, 8.72, 2.68, 4.44
9 / 10 (6476319): -17.59, -1.38, -7.77, -85.50, -11.98, 27.24, 35.76, 9.23, 7.66, 3.03
8 / 10 (5645892): -34.83, -1.95, -10.66, -71.88, -13.64, 32.23, 45.68, 8.99, 8.50, 6.22
9 / 10 (6161849): -15.59, -1.02, -9.17, -79.27, -13.28, 34.40, 42.22, 12.46, 8.50, 4.22
9 / 10 (6501380): -36.41, -1.00, -10.98, -68.48, -13.03, 33.73, 47.03, 17.16, 4.67, 5.21
8 / 10 (6451729): -33.06, -0.93, -10.64, -72.46, -13.01, 33.74, 45.60, 11.44, 3.46, 3.58
8 / 10 (6106456): -67.36, -1.05, -12.08, -41.35, -13.71, 35.50, 43.58, 12.86, 8.62, 4.35
8 / 10 (6472495): -26.87, -1.09, -10.84, -73.09, -11.71, 36.38, 46.45, 9.15, 8.64, 6.32
