99 / 100 (7976): 19.32, -19.87, 54.31, -64.43, 2.85, 25.96, 29.17, -11.06, 7.89, 20.36
95 / 100 (8074): -37.28, 1.22, 4.31, -56.44, -21.20, 21.84, 14.87, 64.74, -7.39, 3.39
100 / 100 (7959): -66.22, -22.63, 30.68, -30.92, -11.91, 15.78, 6.77, 36.11, -33.81, 17.94
97 / 100 (7955): -59.76, -25.95, 53.12, -19.87, -11.33, 29.75, 9.97, 4.32, 37.25, 4.40
99 / 100 (7919): -62.35, -32.68, 41.49, -36.37, -1.68, 30.72, 24.53, -19.00, 8.12, 5.00
95 / 100 (7900): -62.49, 1.37, 34.35, -58.37, -10.62, 28.17, 16.69, 4.20, -1.15, 17.37
82 / 100 (7453): -52.56, -23.64, 24.85, -38.26, -17.19, 41.91, 22.74, 37.71, -3.48, 24.38
99 / 100 (7809): -63.13, -31.13, 12.26, -50.18, -2.38, 33.53, 34.19, -0.98, -8.79, -1.02
99 / 100 (7932): -78.19, -21.34, 21.80, -27.46, -8.97, 18.28, -8.36, -20.16, 35.30, 8.08
100 / 100 (8055): -49.45, -22.50, -0.14, -39.66, -4.61, 43.82, 44.05, 38.77, -7.94, 5.36
99 / 100 (7947): -52.62, -14.39, 1.13, -30.50, -5.26, 23.80, 7.98, -9.56, 72.52, 9.22
99 / 100 (8048): -63.53, -12.51, 20.21, -40.58, -12.50, 46.77, 35.87, -1.32, -6.68, 8.68
86 / 100 (7695): -64.33, -42.08, 34.46, -24.89, -3.45, 18.40, 42.77, -1.12, -9.98, 1.79
99 / 100 (8019): -50.66, -12.73, 13.01, -41.28, 1.83, 47.58, 36.49, 32.18, -9.34, 25.99
94 / 100 (7869): -50.82, -22.86, 23.26, -33.98, -18.99, 40.53, 39.70, 36.47, -6.42, 15.75
92 / 100 (7970): -34.07, -18.70, 29.04, -48.03, -18.30, 23.18, 27.78, 59.83, -10.27, 3.13
99 / 100 (7992): -61.27, -2.25, 57.62, -16.71, -3.03, 32.54, 29.47, 25.05, -5.11, 7.13
98 / 100 (7866): -72.97, 8.40, 0.80, -21.62, -17.91, 17.38, 41.72, -18.65, -37.25, 6.13
82 / 100 (7314): -65.78, -37.26, 31.04, -25.22, -16.75, 40.03, 18.35, -9.42, -5.85, 18.50
89 / 100 (7921): -61.56, 2.02, -22.37, -55.66, -3.32, 41.42, 24.55, -2.09, 15.60, 5.59
99 / 100 (8104): -67.61, -3.77, 3.03, -40.73, -17.77, 49.18, 29.15, 3.88, 10.03, 6.90
86 / 100 (7612): -73.38, 0.30, 0.42, -9.62, -0.02, 44.11, 46.95, -7.80, -7.55, 15.94
99 / 100 (7931): -60.40, -21.13, 22.21, -34.19, -11.12, 37.46, 32.71, 33.71, -5.94, 21.79
89 / 100 (7713): -45.84, -47.29, -0.20, -45.51, -15.65, 37.49, 39.86, -15.45, -7.90, 7.12
98 / 100 (8072): -66.67, -23.38, 0.82, -22.10, -18.31, 41.98, 36.03, -13.15, 30.19, 6.26
85 / 100 (7369): -57.77, 1.23, 2.59, -52.39, -18.43, 39.83, 27.99, 19.16, -10.34, 26.95
98 / 100 (8003): -36.05, -38.35, 25.72, -30.13, -1.89, 32.51, 38.97, -10.18, 53.35, 11.40
93 / 100 (7918): -31.51, -28.33, 28.82, -52.41, -14.91, 37.27, 28.28, 3.10, 46.66, 5.37
90 / 100 (7775): -76.40, -13.97, 7.87, -13.20, -10.94, 49.14, 21.94, -11.39, 21.35, 11.39
94 / 100 (7969): -34.04, -26.62, 0.93, -61.34, -20.84, 36.85, 48.57, -10.52, 7.51, 7.13
99 / 100 (7981): -75.71, -25.13, 0.34, -25.44, -3.64, 36.73, 12.12, 1.38, 36.08, 13.27
100 / 100 (8076): -53.54, -15.11, 2.60, -52.56, -15.24, 42.16, 33.76, -12.32, 28.29, 5.91
100 / 100 (7973): -66.26, -16.25, 0.39, -47.89, -15.32, 23.55, 11.06, -0.94, 42.63, 17.95
83 / 100 (7577): -30.68, -27.85, 63.78, -15.87, -5.99, 30.48, 34.25, 5.19, -7.83, 41.68
96 / 100 (7947): -79.39, -46.23, 0.92, -24.84, -6.07, 25.53, -9.08, 3.99, -10.23, 7.04
95 / 100 (7935): -63.32, -14.89, 40.69, -12.73, -2.22, 23.68, -7.25, 57.13, -8.16, 1.81
88 / 100 (7610): -63.47, -22.90, 12.32, -20.68, -16.16, 22.25, 41.78, 30.47, 33.45, 17.85
83 / 100 (7451): -78.36, -26.85, 0.94, -39.17, -21.02, 26.08, -11.48, -1.47, 17.20, 7.19
100 / 100 (7948): -55.39, -4.10, 48.25, -49.47, -4.54, 30.11, 31.75, -1.20, 14.04, 2.50
99 / 100 (8120): -60.43, -22.84, 0.80, -54.80, -17.88, 25.22, 41.67, 3.47, 8.96, 6.16
84 / 100 (7636): -70.15, 1.50, 5.68, -45.55, -1.79, 50.34, 18.19, 4.02, -0.58, 9.22
99 / 100 (7977): -31.35, -32.35, 0.41, -66.06, -3.08, 31.18, 14.34, -4.09, 46.43, 15.70
100 / 100 (8114): -87.09, -12.99, 0.59, 4.01, -12.98, 22.07, 37.22, -1.37, 10.29, 9.01
100 / 100 (8107): -56.59, -32.00, 2.54, -36.84, -8.34, 33.83, 45.38, 2.18, 32.80, 7.50
98 / 100 (8044): -72.28, -16.99, 47.08, -33.99, -4.56, 27.03, -8.27, -1.52, -13.63, 10.30
87 / 100 (7592): -68.58, -3.46, 0.41, -37.38, -16.31, 45.13, 11.45, -13.71, -35.01, 6.33
99 / 100 (7948): -67.03, -35.77, 0.82, -41.18, -9.32, 31.41, 6.06, 2.43, 36.67, 8.39
90 / 100 (7806): -61.05, -32.30, 0.40, -58.88, -22.12, 22.79, -1.47, -13.43, 23.08, 6.19
99 / 100 (8028): -41.69, -17.02, -23.80, -55.20, -14.07, 47.43, 41.41, -1.13, -7.51, 11.81
100 / 100 (7988): -52.88, -15.39, 35.19, -43.09, -3.84, 42.57, 38.09, -21.87, -7.06, 8.13
90 / 100 (7800): -49.89, -45.31, 0.42, -52.16, -16.34, 41.51, 11.79, 3.08, -15.20, 19.14
100 / 100 (7810): -87.12, -10.82, 0.25, -5.70, -11.48, 26.14, 26.76, -11.96, -23.89, 3.93
98 / 100 (8223): -55.54, -15.29, 0.73, -21.73, -16.43, 21.99, 43.74, 58.67, 8.24, 5.67
100 / 100 (7900): -64.51, -22.30, 19.24, -21.07, -11.90, 44.51, 34.14, -8.78, 34.08, -1.01
94 / 100 (7817): -78.81, -27.73, 0.68, -22.20, -5.96, 19.97, 44.69, -4.54, -7.79, 3.73
98 / 100 (7938): -68.07, -23.53, 0.82, -39.83, -18.42, 35.95, 36.39, -13.52, -6.91, 6.30
100 / 100 (7872): -81.10, -16.07, -0.14, -22.85, -1.98, 37.16, 28.93, -18.43, -8.14, 3.84
80 / 100 (6972): -69.42, -39.67, 26.15, -38.21, -21.36, 22.00, 19.54, -10.03, -6.23, -1.60
99 / 100 (7921): -59.33, -11.69, 2.34, -37.89, -7.13, 43.68, 44.10, -23.67, -6.24, 19.99
94 / 100 (7869): -45.26, -46.70, -0.19, -47.29, -15.45, 37.02, 39.36, -0.93, -7.80, 17.73
99 / 100 (8028): -56.17, -32.13, 33.29, -25.05, -2.44, 36.84, 50.43, -1.17, 11.82, 5.45
96 / 100 (8069): -61.54, -21.27, 0.74, -36.01, -22.60, 32.51, 38.80, -17.34, 32.52, 5.63
92 / 100 (7801): -62.79, -9.34, 27.86, -40.71, -22.75, 39.84, 31.01, -16.00, -5.31, 13.66
98 / 100 (7878): -57.28, -29.24, 24.12, -37.13, -12.77, 33.52, 32.07, 4.86, -6.45, 39.03
97 / 100 (7997): -62.76, -14.01, 38.31, -20.80, -2.09, 14.54, -6.82, 53.78, 28.42, 1.70
100 / 100 (7977): -58.93, -33.68, 42.22, -43.29, -3.26, 36.18, 16.59, -8.16, -5.35, 6.91
96 / 100 (7944): -69.71, 8.03, 0.76, -20.65, -17.11, 32.15, 39.86, -19.90, -35.59, 8.39
86 / 100 (7566): -75.71, -23.40, 24.60, -37.85, -12.31, 23.44, -11.09, 0.44, 16.62, 24.13
95 / 100 (7906): -51.91, -20.10, 37.04, -27.88, -18.95, 28.22, 56.12, -16.39, 13.16, 2.35
97 / 100 (7864): -81.28, -25.86, 33.71, -28.55, -4.02, 22.15, -8.69, -1.34, -10.31, 9.08
91 / 100 (7638): -72.59, -22.21, 36.81, -29.72, -14.29, 31.31, 8.12, -12.36, 8.82, 22.76
95 / 100 (8030): -57.19, -19.23, 0.49, -16.11, -15.06, 26.62, 70.42, -13.00, 5.43, 2.71
100 / 100 (8030): -67.68, -24.07, 0.40, -57.76, -18.85, 26.58, 11.30, -13.53, 9.45, 6.50
98 / 100 (7926): -64.82, -12.77, 2.56, -41.40, -12.76, 41.52, 36.60, -11.86, 8.47, 21.84
97 / 100 (7901): -37.16, -32.60, 0.79, -61.81, -16.74, 43.95, 37.68, -1.00, -9.16, 4.39
85 / 100 (7786): -34.42, -35.51, 36.78, -27.68, -9.06, 30.52, 55.73, 3.35, 35.62, 6.02
93 / 100 (7823): -79.73, -8.37, -0.09, -22.46, -1.95, 20.98, 28.44, -12.37, 40.39, 5.70
95 / 100 (7883): -70.17, -18.03, 29.10, -24.65, 2.59, 35.13, 40.77, -1.16, 7.16, 18.48
97 / 100 (7963): -79.39, -46.23, 0.92, -24.84, -6.07, 25.53, -9.08, 3.99, -10.27, 7.04
99 / 100 (8043): -75.27, -19.74, 0.69, -47.36, -15.46, 19.07, 32.17, -1.19, 5.74, 5.33
93 / 100 (7812): -77.80, -40.88, 0.67, -33.74, -2.01, 20.89, -9.89, -4.49, 14.81, 18.97
98 / 100 (7958): -69.38, -27.96, 0.80, -32.19, -7.29, 29.57, 39.65, 1.90, 28.66, 6.56
93 / 100 (8062): -62.58, -57.27, 2.00, -19.58, -4.79, 20.13, 35.77, 3.14, 25.85, 5.55
99 / 100 (8136): -35.99, -14.70, -20.55, -47.66, -15.56, 40.86, 35.03, -0.97, 51.16, 6.04
95 / 100 (7725): -73.09, -14.49, 2.30, -37.31, -1.78, 37.42, 32.98, -10.69, 7.63, 19.68
100 / 100 (7986): -63.27, -12.46, 32.49, -40.41, -2.38, 40.52, 35.72, -11.57, 8.26, 5.31
84 / 100 (7907): -40.40, 8.70, 4.67, -22.38, -18.54, 23.67, 43.20, 70.16, -8.01, 3.67
97 / 100 (7918): -43.24, -12.58, 39.45, -40.45, -3.71, 60.30, 25.96, -17.88, 11.48, 2.05
98 / 100 (8028): -57.56, -8.57, 34.40, -37.32, 1.86, 48.56, 37.24, -12.66, -6.90, 9.01
100 / 100 (7896): -12.62, -31.36, 0.90, -43.44, 2.08, 54.29, 46.96, -20.99, -36.38, 6.89
100 / 100 (7842): -58.58, -17.05, 36.88, -3.14, -2.71, 40.81, 55.87, -1.29, -10.43, 1.69
94 / 100 (7918): -58.07, -23.69, 54.24, -13.50, -10.37, 25.93, 29.13, 4.41, -6.10, 35.45
100 / 100 (8185): -59.14, -3.90, 3.13, -42.13, -18.38, 22.07, 44.79, 4.01, 42.49, 7.13
100 / 100 (8045): -72.55, -16.88, 2.63, -38.27, -15.92, 24.46, 11.49, -0.97, 44.29, 5.82
99 / 100 (7799): -73.42, -17.60, -0.13, -39.01, -3.47, 33.64, 34.48, -19.80, -6.39, 3.48
100 / 100 (8017): -46.32, -28.56, 30.82, -46.04, -3.36, 32.74, 28.07, -19.16, 40.99, 7.12
94 / 100 (7915): 21.77, -22.40, 16.62, -72.62, 3.21, 27.59, 50.63, -10.73, -1.25, 4.86
100 / 100 (7997): -45.44, -17.64, 27.16, -61.59, -16.47, 16.96, 34.42, -16.88, 32.64, -0.09
99 / 100 (8015): -42.99, -18.00, -0.17, -43.42, -10.17, 46.85, 40.21, -14.67, 40.02, 14.53
98 / 100 (8050): -63.05, -14.67, 27.97, -40.88, -22.85, 23.53, 44.36, -13.87, -7.83, 7.59
85 / 100 (7704): -67.77, -3.52, 0.83, -38.00, -16.58, 45.87, 11.64, -21.27, 30.69, 6.37
92 / 100 (7821): -65.15, -35.76, 1.08, 7.39, -3.92, 40.66, 30.44, -36.48, 18.96, 11.66
97 / 100 (7936): -42.64, 1.40, -0.18, -59.45, -20.05, 28.69, 41.34, -15.08, 34.64, 16.88
97 / 100 (8096): -49.81, -24.65, 35.54, -23.30, -2.61, 27.08, 53.85, -1.08, 37.68, 6.60
