89 / 100 (7685): -35.37, -14.97, 71.66, -34.91, -13.34, 8.93, 1.29, -21.15, 15.58, 34.96
97 / 100 (7911): -71.34, -20.97, -10.08, -34.98, -15.87, 29.82, 35.36, 3.30, -13.75, 23.57
87 / 100 (7618): -41.82, -28.91, 59.21, -40.09, -13.92, 27.68, 12.76, -10.54, 15.63, 28.70
99 / 100 (7974): -61.55, -0.51, -5.77, -59.61, -18.09, 31.10, 17.73, -29.08, -3.95, 12.45
97 / 100 (7892): -72.70, -18.50, 29.70, -38.31, -13.53, 15.58, 0.78, -18.11, 15.92, 31.86
97 / 100 (7921): -51.74, -1.51, 54.37, -50.10, -15.20, 26.14, 14.91, -24.44, -3.32, 10.46
100 / 100 (7993): -63.09, -4.13, -15.54, -57.06, -16.08, 21.06, 14.98, -34.05, -10.26, 17.74
98 / 100 (7945): -59.36, 1.00, 40.75, -51.66, -21.93, 14.60, 15.63, -28.67, -5.38, 18.91
99 / 100 (8000): -56.36, -13.38, 42.02, -54.48, -19.17, 29.91, 15.01, -17.06, -1.56, 11.38
98 / 100 (7819): -35.65, -6.26, 32.40, -77.44, -16.60, 13.11, -1.00, -17.18, 10.92, 27.93
84 / 100 (7597): -55.18, -3.55, 36.00, -48.67, -26.09, 9.36, 25.51, -31.70, 5.41, 28.72
81 / 100 (7373): -61.78, 1.16, 18.21, -50.41, -28.23, 15.94, 27.10, -27.63, -16.43, 22.14
81 / 100 (7449): -47.91, 0.46, 19.76, -60.08, -24.82, 31.56, 26.32, -31.12, -0.37, 20.77
99 / 100 (7965): -53.10, -9.10, 6.55, -56.94, -12.82, 32.48, 0.31, -25.80, 19.29, 39.44
95 / 100 (7799): -38.98, -20.79, 66.01, -41.90, -13.17, 21.24, 6.68, -22.52, 3.53, 27.34
81 / 100 (7466): -54.33, -17.00, 19.45, -47.85, -23.86, 17.00, 45.04, -20.90, -10.96, 25.46
98 / 100 (7874): -75.87, -17.76, 37.25, -23.36, -11.75, 14.73, 1.12, -35.92, -0.21, 18.66
99 / 100 (7923): -70.05, -14.88, 40.49, -41.28, -13.62, 15.65, 8.05, -10.88, 8.58, 29.01
93 / 100 (7756): -60.84, -11.08, 33.80, -46.42, -21.27, 9.18, 16.73, -34.67, 5.61, 28.80
85 / 100 (7586): -9.22, -21.09, 56.49, -34.87, -8.45, 47.14, 44.67, -24.02, 2.57, 13.81
87 / 100 (7565): -57.14, -15.01, 40.19, -41.43, -20.67, 3.56, 12.83, -32.52, 10.47, 37.50
97 / 100 (7858): -49.86, -6.30, 48.77, -60.95, -16.61, 14.44, 0.38, -14.56, 12.37, 23.05
98 / 100 (7880): -80.00, -17.69, 22.67, -25.78, -15.18, 15.84, -3.03, -17.93, 13.23, 33.48
100 / 100 (7976): -75.00, -9.40, 29.01, -36.92, -14.18, 26.43, 12.26, -21.26, 11.51, 21.15
98 / 100 (7869): -63.53, -10.21, 42.92, -45.14, -14.67, 21.30, 8.01, -21.72, 6.43, 27.10
88 / 100 (7653): -53.66, -11.72, 35.20, -60.44, -22.27, 29.54, 9.46, -18.03, -3.40, 17.25
97 / 100 (7853): -77.86, -9.67, 5.91, -39.18, -19.64, 24.64, 19.82, -7.57, 0.97, 28.83
99 / 100 (7912): -68.33, -14.51, 39.49, -40.27, -13.29, 15.27, 7.85, -24.45, 8.37, 28.30
88 / 100 (7659): -45.14, -10.01, 48.12, -47.20, -20.30, 7.70, 30.75, -36.57, -2.66, 23.61
90 / 100 (7681): -73.06, -19.02, 1.54, -34.45, -21.24, 25.66, 15.53, -13.89, 0.56, 39.60
94 / 100 (7795): -54.83, -11.59, 43.02, -51.05, -20.91, 18.25, 14.32, -28.42, -8.33, 23.46
97 / 100 (7915): -34.18, -4.84, 76.98, -37.12, -11.51, 16.18, 5.26, -19.99, 11.43, 23.49
86 / 100 (7533): -48.47, -29.28, 36.67, -58.33, -21.28, 23.83, 15.51, -6.49, 9.38, 25.57
96 / 100 (7880): -58.13, -18.95, 33.33, -52.64, -18.33, 29.76, 3.24, -12.60, 18.34, 25.55
92 / 100 (7683): -56.01, -10.73, 25.72, -56.04, -17.50, 26.32, 7.59, -28.13, 5.69, 32.64
97 / 100 (7878): -78.92, -14.69, 4.09, -47.15, -20.49, 2.51, -2.77, -8.82, 1.51, 28.33
92 / 100 (7618): -57.43, -10.50, 38.98, -33.86, -5.14, 13.40, 7.35, -52.74, 1.26, 29.72
91 / 100 (7639): -42.93, -6.56, 49.19, -40.20, -18.19, 15.42, 7.53, -50.71, 6.65, 28.94
95 / 100 (7826): -62.52, -1.23, 40.52, -45.87, -21.89, 13.18, -0.09, -24.68, 13.48, 29.99
81 / 100 (7296): -67.12, 8.46, 21.45, -57.93, -21.05, 18.14, 2.88, -19.14, -1.38, 21.40
92 / 100 (7603): -42.32, -5.87, 37.70, -65.84, -22.98, 12.76, 0.34, -26.91, 13.83, 28.48
97 / 100 (7870): -49.29, -3.44, 21.48, -76.61, -16.57, 17.62, 4.41, -16.31, 4.64, 18.33
97 / 100 (7847): -67.64, -17.01, 18.84, -45.08, -12.69, 17.00, 9.19, -30.89, 5.36, 35.09
97 / 100 (7850): -55.36, -2.68, 45.38, -57.09, -19.54, 14.72, 8.12, -21.92, 3.54, 21.27
97 / 100 (7943): -59.58, -15.22, 45.14, -42.46, -21.49, 8.08, 7.34, -31.31, 9.13, 27.07
100 / 100 (7957): -53.67, -5.32, 60.64, -39.87, -14.35, 24.05, 6.00, -17.94, 13.41, 22.42
98 / 100 (7818): -74.20, -17.59, 25.45, -31.14, -13.95, 15.27, -2.14, -30.44, 14.16, 31.75
92 / 100 (7797): -76.45, -20.12, 25.56, -26.67, -13.01, 7.65, 6.93, -34.96, -0.00, 29.81
96 / 100 (7764): -50.56, -5.70, 41.34, -62.46, -23.16, 6.91, -1.86, -21.93, 5.54, 26.50
97 / 100 (7820): -65.77, -13.55, 26.92, -51.05, -20.25, 21.46, 8.51, 6.77, 6.92, 33.52
97 / 100 (7838): -83.56, -19.28, 26.37, -26.35, -16.30, 16.20, -0.22, -16.81, -0.39, 21.09
92 / 100 (7739): -46.74, -6.35, 64.50, -36.32, -15.85, 17.70, 7.09, -32.64, 1.49, 24.75
82 / 100 (7585): -70.02, -14.22, 39.22, -36.61, -20.14, -0.07, 7.39, -29.58, -4.81, 25.66
95 / 100 (7817): -66.83, -6.86, 29.64, -46.58, -21.33, 16.03, 17.95, -26.76, -4.14, 25.91
96 / 100 (7798): -67.67, -9.11, 22.45, -45.42, -21.16, 25.07, 12.32, -25.94, 6.80, 28.70
98 / 100 (7954): -59.59, -4.08, 43.93, -47.14, -19.71, 4.45, 10.70, -32.53, 1.42, 26.39
91 / 100 (7728): -47.84, 3.09, 49.78, -51.34, -21.64, 14.03, 21.99, -30.82, 6.33, 21.20
92 / 100 (7693): -44.24, 2.66, 25.71, -70.82, -23.18, 22.60, 13.55, -25.25, -3.10, 21.92
95 / 100 (7835): -57.40, -15.51, 45.18, -36.93, -13.86, 16.49, -5.64, -19.61, 22.30, 41.01
97 / 100 (7851): -70.17, -22.11, 34.09, -41.85, -14.06, 24.68, 8.20, -23.40, 0.02, 15.89
97 / 100 (7989): -86.24, 0.61, 24.58, -31.16, -13.23, 8.81, 9.43, -17.30, -3.25, 18.32
99 / 100 (7959): -42.94, -5.69, 64.25, -50.11, -14.37, 15.65, 2.88, -17.65, 12.16, 23.78
97 / 100 (7894): -66.71, -17.21, 4.84, -45.48, -19.44, 25.41, 26.26, -13.28, -11.67, 33.70
81 / 100 (7366): -13.33, -21.90, 55.42, -37.93, -12.66, 38.00, 47.55, -27.54, -1.07, 14.45
91 / 100 (7700): -55.35, 5.74, 53.59, -45.74, -18.14, 4.67, 0.28, -31.23, 10.14, 22.57
97 / 100 (7860): -73.83, -10.45, -15.79, -43.73, -15.38, 25.44, 10.80, -22.91, 9.56, 25.72
97 / 100 (7884): -52.41, -8.95, 45.95, -56.07, -18.78, 22.40, 7.36, -21.51, 2.02, 23.28
87 / 100 (7605): -36.94, -4.20, 78.64, -32.64, -14.89, 6.19, 12.25, -22.29, 5.91, 20.66
99 / 100 (7828): -51.88, -1.73, 62.38, -46.63, -14.09, 11.08, 4.32, -23.80, 18.25, 0.80
97 / 100 (7896): -44.95, -7.16, 63.82, -48.38, -15.72, 11.07, 6.55, -21.55, 6.98, 24.28
98 / 100 (7884): -70.00, -11.90, -7.19, -47.05, -19.19, 24.02, 15.69, -24.65, -4.99, 29.48
93 / 100 (7786): -52.79, -8.13, 64.78, -27.56, -14.14, 20.25, 7.17, -22.54, 16.58, 27.33
95 / 100 (7784): -65.86, -7.52, 40.89, -39.73, -18.97, 15.39, 9.77, -25.11, 15.47, 28.17
97 / 100 (7894): -70.88, -18.37, 37.07, -39.67, -17.56, 12.44, 7.88, -26.79, -2.43, 21.01
98 / 100 (7920): -50.35, -1.50, 46.55, -32.72, -13.69, 8.12, 5.96, -53.99, 8.73, 30.75
97 / 100 (7874): -63.52, -13.98, 19.13, -54.42, -17.48, 25.57, 19.01, -23.02, 7.73, 23.04
96 / 100 (7800): -79.97, -20.43, 6.65, -32.10, -16.41, 24.13, 17.08, -7.73, -0.28, 30.15
92 / 100 (7783): -59.07, -7.10, 41.04, -47.20, -21.60, 9.21, 14.43, -31.03, 2.58, 28.60
98 / 100 (7839): -75.76, -11.55, 3.78, -43.85, -16.55, 19.54, 6.33, -27.51, 1.57, 27.11
97 / 100 (7830): -53.80, -10.31, 44.64, -53.74, -19.91, 20.40, 10.88, -25.05, -3.16, 23.45
100 / 100 (7947): -58.78, -15.76, -4.86, -66.26, -17.03, 20.99, 4.00, -22.54, 6.07, 24.34
98 / 100 (7854): -77.64, -19.18, 20.22, -30.13, -13.07, 21.06, 8.68, -25.97, 0.18, 30.37
94 / 100 (7754): -64.93, -3.01, 30.35, -57.85, -15.89, 11.67, 4.49, -21.78, 4.09, 24.64
94 / 100 (7804): -60.53, -6.93, 12.44, -53.29, -18.75, 35.12, 12.34, -33.14, -8.37, 19.69
100 / 100 (7990): -66.08, -11.41, 47.37, -49.24, -18.70, 10.92, 1.45, -16.84, 7.56, 4.82
83 / 100 (7351): -61.21, 3.24, 35.92, -59.72, -6.78, 14.93, 3.50, -7.98, 6.55, 31.58
93 / 100 (7753): -58.10, -10.24, 53.22, -44.60, -17.75, 8.01, 5.28, -24.29, 7.40, 25.43
96 / 100 (7840): -72.97, -15.64, 24.83, -38.46, -17.74, 18.67, 2.75, -5.59, 22.55, 33.54
91 / 100 (7723): -62.76, -5.42, 16.95, -55.18, -22.75, 23.62, 4.69, -15.90, 3.15, 36.58
86 / 100 (7626): -65.53, 4.05, 7.99, -59.85, -19.93, 25.07, 10.50, -24.56, -2.72, 17.24
99 / 100 (7956): -66.40, -12.44, 24.84, -54.54, -15.62, 13.34, 5.99, -27.08, 2.45, 25.43
97 / 100 (7941): -44.33, -7.06, 62.95, -47.72, -15.51, 19.76, 6.46, -21.25, 6.89, 23.95
92 / 100 (7745): -68.81, -11.38, 52.75, 4.27, 0.82, 25.94, 9.12, -25.66, 5.02, 29.90
97 / 100 (7839): -69.77, -8.65, 31.22, -51.93, -19.06, 15.30, 6.48, -17.77, -0.97, 20.72
97 / 100 (7836): -74.82, -7.50, 35.77, -37.78, -17.81, 8.66, 8.60, -24.94, 3.02, 23.28
90 / 100 (7684): -60.06, -12.71, 16.43, -53.55, -23.27, 25.43, 16.08, -32.11, -13.10, 21.06
94 / 100 (7806): -64.41, -4.76, 35.93, -49.44, -17.77, 17.88, -5.73, -27.63, 2.75, 25.57
89 / 100 (7710): -55.20, -10.81, 56.60, -38.76, -14.30, 27.97, 7.49, -24.49, 1.27, 22.03
91 / 100 (7670): -63.79, -16.76, 38.65, -41.09, -21.37, 27.18, 14.05, -24.28, -1.41, 21.98
98 / 100 (7464): -61.44, -7.39, 42.69, -49.10, -22.47, 12.18, 15.01, -32.28, 2.69, -3.05
97 / 100 (7809): -61.25, -5.03, 31.18, -56.02, -18.27, 17.90, -3.05, -17.75, 11.04, 31.80
96 / 100 (7861): -75.02, -12.54, -19.50, -41.13, -22.52, 19.56, 13.58, -23.99, -1.74, 22.14
95 / 100 (7798): -55.29, -4.56, 32.13, -56.45, -14.78, 30.91, 8.02, -26.49, 8.42, 26.32
92 / 100 (7587): -73.27, 2.87, 36.92, -43.99, -15.92, 18.98, 3.99, -16.68, 5.41, 19.71
89 / 100 (7647): -52.98, -43.33, 39.58, -45.06, -15.79, 21.76, 4.48, -25.37, 7.90, 16.42
87 / 100 (7626): -57.34, -4.99, 17.50, -54.37, -19.71, 40.21, 13.72, -30.37, -5.01, 16.82
81 / 100 (7285): -48.44, 1.56, 36.20, -66.67, -22.63, 13.04, -4.29, -19.19, 5.51, 28.24
97 / 100 (7872): -54.99, 0.46, 55.66, -45.38, -14.14, 16.16, 10.35, -26.64, 9.84, 21.06
100 / 100 (7943): -78.68, -8.54, 15.14, -39.43, -16.81, 17.61, 18.36, -15.73, -7.68, 26.76
86 / 100 (7547): -43.41, -2.58, 64.91, -41.58, -17.93, 25.98, 13.26, -26.00, 0.31, 17.80
99 / 100 (7937): -49.71, -15.69, 53.65, -45.89, -14.40, 15.95, 10.13, -27.40, 15.45, 27.28
100 / 100 (7996): -63.52, -7.36, 6.78, -57.91, -18.06, 28.78, 18.15, -26.46, 1.92, 18.03
93 / 100 (7858): -26.92, -2.39, 26.73, -89.36, -9.80, 12.09, 4.28, -12.82, 2.34, 11.83
98 / 100 (7913): -57.55, -20.75, 18.22, -53.91, -15.69, 18.59, 10.66, -29.77, 25.97, 27.44
100 / 100 (7948): -71.07, -16.40, 18.44, -50.50, -14.91, 21.53, 7.08, -24.80, 0.77, 20.94
82 / 100 (7494): -84.41, -3.56, 8.08, -33.04, -29.66, 9.59, 9.32, -20.62, -2.43, 14.68
91 / 100 (7644): -89.09, -4.20, 15.58, -32.95, -9.26, 8.30, 2.93, -15.76, 2.44, 17.29
98 / 100 (7947): -63.68, -9.67, 22.09, -57.38, -19.02, 20.44, 8.54, -20.83, 3.92, 27.75
95 / 100 (7790): -58.77, -6.85, 25.44, -53.81, -15.12, 32.07, 4.79, -25.74, 14.69, 28.24
97 / 100 (7883): -68.80, -17.41, 29.69, -48.56, -14.95, 19.15, 7.15, -25.43, 1.24, 20.81
99 / 100 (7976): -42.74, -4.88, 27.11, -77.51, -16.69, 15.46, 1.72, -16.85, 7.82, 23.28
96 / 100 (7841): -55.25, -10.84, 31.19, -66.06, -16.09, 18.10, 4.45, -11.94, 10.83, 25.04
85 / 100 (7667): -57.78, -7.18, 35.95, -51.16, -19.31, 32.45, 2.75, -23.81, 2.78, 26.30
98 / 100 (7850): -47.30, -1.86, 79.12, -29.76, -10.10, 8.95, 4.51, -12.80, 3.26, 15.41
99 / 100 (7928): -55.43, -4.22, 45.44, -57.16, -19.56, 14.74, 8.13, -21.11, 3.55, 21.30
89 / 100 (7678): -60.71, -11.52, 17.58, -47.13, -18.23, 41.83, 18.42, -22.15, -9.56, 25.48
100 / 100 (7961): -73.14, -5.36, 30.43, -44.89, -16.80, 21.08, 9.47, -19.72, 5.32, 21.15
94 / 100 (7774): -66.17, -7.72, 46.08, -31.15, -12.16, 23.39, 3.25, -31.95, 11.23, 24.81
99 / 100 (7915): -67.15, -8.09, -11.47, -52.53, -18.16, 22.75, 15.48, -29.61, -1.83, 23.82
97 / 100 (7886): -72.82, -12.72, 20.90, -42.84, -19.17, 17.54, 17.94, -19.66, -4.45, 29.32
98 / 100 (7937): -42.53, 0.35, 43.04, -72.47, -10.94, 12.49, 8.01, -20.60, 7.61, 16.28
95 / 100 (7863): -69.81, -1.12, -1.01, -52.60, -17.61, 25.74, 12.23, -28.78, -1.21, 20.12
100 / 100 (7957): -48.64, -6.86, 37.71, -64.01, -19.62, 11.46, 6.90, -24.76, 6.93, 29.03
100 / 100 (7925): -67.80, -17.67, 12.81, -53.93, -15.76, 18.86, 2.47, -20.96, 11.34, 28.98
96 / 100 (7880): -55.81, -5.06, 47.51, -49.34, -14.92, 28.15, 2.25, -22.76, -2.63, 24.96
97 / 100 (7824): -48.17, -10.31, 62.74, -40.89, -16.95, 12.46, 6.47, -26.35, 10.56, 25.97
99 / 100 (7931): -51.94, -2.54, 39.00, -65.15, -16.34, 22.50, 9.93, -20.95, 0.68, 14.81
95 / 100 (7802): -44.33, -5.13, 69.45, -38.86, -13.05, 20.30, 5.68, -19.14, 12.54, 23.17
97 / 100 (7915): -57.39, -12.76, 21.21, -63.14, -18.49, 22.40, 5.86, -24.82, 2.77, 24.58
95 / 100 (7883): -51.20, -7.01, 51.49, -47.00, -18.37, 14.34, 23.60, -25.89, 4.69, 26.02
96 / 100 (7875): -65.43, -14.79, 38.04, -45.08, -18.05, 17.16, 11.46, -27.56, 1.32, 22.53
100 / 100 (7969): -67.19, -11.91, 24.08, -48.83, -19.27, 19.44, 10.62, -28.78, -3.48, 26.02
97 / 100 (7858): -59.44, -4.93, 20.96, -60.33, -19.23, 27.90, 13.09, -26.39, -0.30, 18.64
100 / 100 (7996): -75.75, -0.32, 33.15, -39.23, -17.88, 11.20, 9.42, -21.38, 5.21, 24.60
85 / 100 (7338): -27.62, -1.80, 55.17, -62.86, -21.41, 15.94, 12.52, -25.41, 10.47, 24.77
97 / 100 (7925): -57.89, -15.17, 37.20, -51.28, -16.30, 21.23, 14.90, -25.78, 11.85, 25.73
98 / 100 (7940): -70.40, -5.10, 11.98, -49.77, -16.64, 29.66, 15.47, -25.95, 5.26, 17.33
98 / 100 (7914): -54.53, -3.80, 9.30, -75.33, -13.16, 16.87, 9.79, -21.52, -1.98, 15.15
87 / 100 (7462): -64.07, -8.85, -0.46, -52.50, -27.21, 28.23, 21.98, -21.16, -7.81, 23.05
100 / 100 (8000): -65.65, -6.64, 9.79, -58.56, -15.63, 22.80, 12.17, -28.81, -0.77, 19.43
97 / 100 (7880): -63.28, -15.28, 13.29, -55.39, -19.34, 24.38, 16.38, -19.43, -4.54, 29.72
99 / 100 (7904): -53.40, -8.11, 21.37, -69.96, -17.55, 20.03, 11.07, -20.59, 3.71, 21.48
98 / 100 (7889): -61.29, -8.34, 28.62, -55.17, -18.53, 18.48, 12.04, -27.97, 2.82, 26.30
95 / 100 (7737): -54.82, -11.49, 47.71, -46.91, -18.14, 12.68, 12.38, -29.45, 9.09, 28.16
98 / 100 (7855): -78.82, -9.11, 28.25, -32.90, -16.73, 13.68, 3.23, -19.89, 9.33, 29.39
98 / 100 (7872): -48.44, -12.24, 38.59, -48.32, -14.83, 18.23, 8.14, -47.12, 15.62, 24.43
94 / 100 (7750): -50.26, 1.41, 49.84, -56.80, -11.96, 9.17, 10.50, -24.67, 15.43, 24.03
99 / 100 (7928): -48.61, -3.29, 41.92, -65.66, -16.41, 21.40, 8.55, -21.25, 2.32, 17.36
99 / 100 (7910): -51.29, -7.58, 60.51, -48.17, -15.03, 17.33, 9.35, -21.20, 0.87, 16.31
96 / 100 (7825): -53.09, -6.52, 25.43, -55.81, -15.84, 23.10, 4.13, -22.94, 11.17, 43.89
97 / 100 (7864): -64.76, -10.47, 35.93, -43.88, -17.50, 22.29, 13.26, -24.78, 1.58, 29.74
98 / 100 (7921): -65.25, -5.59, 19.38, -54.64, -17.09, 27.33, 13.43, -26.50, 1.29, 20.63
100 / 100 (7955): -68.47, -13.07, 0.68, -54.01, -17.21, 21.11, 9.10, -25.66, 4.83, 26.79
97 / 100 (7943): -57.26, -10.12, 31.08, -53.71, -17.83, 19.41, 13.07, -37.66, 5.43, 21.34
99 / 100 (7922): -53.54, -10.40, 25.11, -68.06, -15.44, 21.96, 6.25, -22.16, 3.45, 22.35
100 / 100 (7930): -59.24, -11.08, 23.71, -64.18, -16.45, 19.26, 4.58, -21.68, 4.92, 23.02
98 / 100 (7905): -47.72, -3.74, 33.32, -71.91, -16.65, 19.13, 5.87, -19.06, 4.28, 19.20
100 / 100 (7935): -52.65, -5.11, 32.46, -41.06, -13.21, 13.69, 10.75, -22.36, 13.37, 57.50
99 / 100 (7957): -64.08, -10.82, 35.32, -53.19, -15.35, 19.58, 5.51, -20.08, 8.53, 23.99
99 / 100 (7887): -67.69, -7.90, 47.14, -31.87, -12.44, 10.37, 3.32, -32.68, 11.49, 25.38
96 / 100 (7905): -54.62, -11.21, 44.18, -55.51, -19.06, 26.27, 11.23, -19.37, 0.23, 17.40
92 / 100 (7822): -80.37, -7.73, 23.96, -41.65, -3.66, 18.04, 3.44, -20.05, 2.06, 20.38
99 / 100 (7964): -78.07, -1.84, 4.73, -46.12, -15.32, 15.61, 12.76, -26.84, -5.90, 18.85
96 / 100 (7798): -58.20, -7.52, 29.71, -58.58, -18.99, 17.19, 11.25, -27.33, 2.57, 26.57
94 / 100 (7801): -57.95, -10.03, 28.77, -57.52, -19.02, 27.60, 4.34, -24.47, 2.79, 25.60
99 / 100 (7927): -69.91, -9.90, 12.46, -50.99, -16.46, 24.31, 14.90, -24.57, 6.23, 23.07
100 / 100 (8022): -86.92, -7.67, 23.91, -30.77, -11.23, 18.97, 9.18, -12.90, 3.35, 10.95
97 / 100 (7838): -64.04, -3.84, 58.25, -39.69, -14.30, 15.97, 7.43, -1.60, 4.57, 19.44
97 / 100 (7807): -59.19, -7.28, 22.99, -67.11, -15.21, 17.09, 8.48, -20.45, 0.78, 19.90
80 / 100 (7186): -88.72, -6.00, 20.24, -31.26, -4.68, 6.93, 6.27, -17.85, 1.55, 16.60
100 / 100 (7954): -68.44, -17.75, 8.98, -50.58, -17.91, 22.53, 14.62, -17.42, -0.17, 31.89
97 / 100 (7923): -70.37, -10.87, 26.80, -45.52, -14.83, 19.79, 19.07, -24.06, 6.94, 23.18
99 / 100 (7939): -59.89, -4.47, 31.76, -61.09, -15.15, 16.43, 14.40, -19.84, -0.04, 23.50
99 / 100 (7909): -51.85, -5.77, 48.25, -64.72, -14.41, 9.67, 2.54, -17.86, 11.34, 2.47
88 / 100 (7651): -62.39, -11.01, 11.70, -50.25, -15.28, 45.41, 11.69, -23.76, 1.25, 18.06
100 / 100 (7963): -43.61, -8.96, 19.35, -77.94, -12.75, 24.86, 6.10, -17.07, 7.06, 20.25
98 / 100 (7928): -46.03, -4.16, 24.30, -77.09, -16.64, 16.55, 5.69, -16.59, 6.23, 20.81
99 / 100 (7913): -71.52, -10.40, 35.33, -46.43, -17.99, 19.73, 10.80, 3.42, 4.85, 22.54
97 / 100 (7894): -80.85, -10.32, 22.68, -37.26, -15.39, 18.48, 13.73, -16.48, -0.95, 20.38
98 / 100 (7904): -39.09, -7.18, 31.41, -81.72, -10.20, 12.72, 4.21, -13.49, 5.66, 16.06
100 / 100 (7986): -55.29, -7.72, 53.33, -51.65, -16.99, 20.94, 9.87, -20.87, 8.52, 6.22
97 / 100 (7877): -65.04, -10.07, 15.53, -53.28, -18.33, 27.49, 15.96, -27.73, -1.22, 21.72
99 / 100 (7907): -70.41, -13.26, 29.03, -42.64, -15.70, 17.02, 9.28, -25.91, 5.86, 29.62
99 / 100 (7997): -75.88, -10.65, 18.05, -41.20, -18.02, 17.60, 18.18, -17.73, -6.07, 28.09
98 / 100 (7928): -67.69, -5.22, 36.07, -46.47, -16.61, 22.70, 17.27, -20.85, -5.71, 19.32
98 / 100 (7914): -68.33, -9.25, 25.04, -55.99, -9.74, 20.42, 4.95, -21.54, 2.81, 21.80
99 / 100 (7933): -59.03, -9.34, 36.75, -52.22, -18.51, 21.80, 13.01, -27.91, 6.60, 23.26
100 / 100 (7962): -51.25, -13.10, 23.16, -67.16, -16.55, 17.40, 6.32, -23.82, 17.27, 25.92
96 / 100 (7854): -63.94, -4.57, 43.43, -42.55, -18.60, 22.30, 13.53, -24.21, 1.34, 24.08
99 / 100 (7981): -68.25, -4.52, 38.53, -39.81, -13.01, 22.20, 11.86, -36.59, 0.01, 10.54
99 / 100 (7900): -48.38, -8.82, 67.55, -47.45, -13.81, 13.30, 3.12, -15.77, 4.45, 10.99
98 / 100 (7882): -64.78, -8.22, 41.12, -45.89, -17.02, 19.67, 13.07, -19.47, -0.41, 26.70
94 / 100 (7806): -58.83, 0.87, 9.89, -65.26, -17.14, 27.12, 12.26, -26.19, -0.26, 17.79
98 / 100 (7855): -64.80, -12.05, 39.20, -51.14, -18.83, 25.16, 13.08, -6.91, 1.67, 17.19
98 / 100 (7874): -62.60, -10.03, 33.00, -52.44, -17.25, 25.35, 15.38, -21.81, -1.82, 22.06
97 / 100 (7865): -50.59, -13.09, 35.47, -40.38, -16.28, 12.62, 9.58, -57.15, 9.04, 22.74
97 / 100 (7836): -61.22, -3.03, 61.12, -36.98, -13.47, 13.39, 7.45, -18.07, 1.71, 19.82
98 / 100 (7911): -56.23, -11.71, 50.32, -51.22, -16.13, 24.85, 12.49, 0.08, 6.55, 21.65
97 / 100 (7810): -56.91, -8.76, 30.98, -60.94, -17.20, 23.84, 13.99, -22.46, 5.10, 20.51
96 / 100 (7801): -23.51, -5.83, 35.77, -73.17, -17.43, 21.21, 9.38, -38.91, 1.71, 20.53
96 / 100 (7784): -68.67, -7.06, 30.94, -49.90, -14.93, 21.82, 9.96, -20.92, 5.84, 22.73
99 / 100 (7950): -58.75, -8.41, 42.35, -59.75, -15.08, 14.82, 4.08, -19.23, 10.07, 13.41
99 / 100 (7960): -61.69, -12.59, 21.53, -59.60, -17.05, 22.53, 11.86, -22.46, 6.36, 23.15
100 / 100 (7945): -57.51, -13.27, 39.97, -55.94, -15.73, 20.98, 9.84, -18.66, 1.54, 25.58
91 / 100 (7717): -68.72, -11.60, 23.88, -45.31, -23.66, 25.80, 15.52, -21.96, 9.54, 21.93
